file_id,type,point_count_2m_radius,mean_intensity,median_intensity,std_intensity,min_intensity,max_intensity
10005729,clean,24,0.000000,0.000000,0.000000,0.000000,0.000000
10005730,clean,35,0.000000,0.000000,0.000000,0.000000,0.000000
10005731,clean,21,0.000000,0.000000,0.000000,0.000000,0.000000
10005732,clean,19,0.000000,0.000000,0.000000,0.000000,0.000000
10005733,clean,25,0.000000,0.000000,0.000000,0.000000,0.000000
10005734,clean,36,0.000000,0.000000,0.000000,0.000000,0.000000
10005735,clean,29,0.000000,0.000000,0.000000,0.000000,0.000000
10005736,clean,27,0.000000,0.000000,0.000000,0.000000,0.000000
10005737,clean,36,0.000000,0.000000,0.000000,0.000000,0.000000
10005738,clean,31,0.000000,0.000000,0.000000,0.000000,0.000000
10005739,clean,28,0.000000,0.000000,0.000000,0.000000,0.000000
10005740,clean,35,0.000000,0.000000,0.000000,0.000000,0.000000
10005741,clean,34,0.000000,0.000000,0.000000,0.000000,0.000000
10005742,clean,20,0.000000,0.000000,0.000000,0.000000,0.000000
10005743,clean,40,0.000000,0.000000,0.000000,0.000000,0.000000
10005744,clean,28,0.000000,0.000000,0.000000,0.000000,0.000000
10005745,clean,21,0.000000,0.000000,0.000000,0.000000,0.000000
10005746,clean,38,0.000000,0.000000,0.000000,0.000000,0.000000
10005747,clean,25,0.000000,0.000000,0.000000,0.000000,0.000000
10005748,clean,32,0.000000,0.000000,0.000000,0.000000,0.000000
10005749,clean,30,0.000000,0.000000,0.000000,0.000000,0.000000
10005750,clean,41,0.000000,0.000000,0.000000,0.000000,0.000000
10005751,clean,38,0.000000,0.000000,0.000000,0.000000,0.000000
10005752,clean,30,0.000000,0.000000,0.000000,0.000000,0.000000
10005753,clean,27,0.000000,0.000000,0.000000,0.000000,0.000000
10005754,clean,23,0.000000,0.000000,0.000000,0.000000,0.000000
10005755,clean,29,0.000000,0.000000,0.000000,0.000000,0.000000
10005756,clean,25,0.000000,0.000000,0.000000,0.000000,0.000000
10005757,clean,30,0.000000,0.000000,0.000000,0.000000,0.000000
10005758,clean,37,0.000000,0.000000,0.000000,0.000000,0.000000
10005759,clean,36,0.000000,0.000000,0.000000,0.000000,0.000000
10005760,clean,30,0.000000,0.000000,0.000000,0.000000,0.000000
10005761,clean,33,0.000000,0.000000,0.000000,0.000000,0.000000
10005762,clean,25,0.000000,0.000000,0.000000,0.000000,0.000000
10005763,clean,24,0.000000,0.000000,0.000000,0.000000,0.000000
10005764,clean,33,0.000000,0.000000,0.000000,0.000000,0.000000
10005765,clean,28,0.000000,0.000000,0.000000,0.000000,0.000000
10005766,clean,38,0.000000,0.000000,0.000000,0.000000,0.000000
10005767,clean,31,0.000000,0.000000,0.000000,0.000000,0.000000
10005768,clean,23,0.000000,0.000000,0.000000,0.000000,0.000000
10005769,clean,33,0.000000,0.000000,0.000000,0.000000,0.000000
10005770,clean,25,0.000000,0.000000,0.000000,0.000000,0.000000
10005771,clean,31,0.000000,0.000000,0.000000,0.000000,0.000000
10005772,clean,27,0.000000,0.000000,0.000000,0.000000,0.000000
10005773,clean,38,0.000000,0.000000,0.000000,0.000000,0.000000
10005774,clean,36,0.000000,0.000000,0.000000,0.000000,0.000000
10005775,clean,15,0.000000,0.000000,0.000000,0.000000,0.000000
10005776,clean,25,0.000000,0.000000,0.000000,0.000000,0.000000
10005777,clean,38,0.000000,0.000000,0.000000,0.000000,0.000000
10005778,clean,28,0.000000,0.000000,0.000000,0.000000,0.000000
10005779,clean,27,0.000000,0.000000,0.000000,0.000000,0.000000
10005780,clean,29,0.000000,0.000000,0.000000,0.000000,0.000000
10005781,clean,27,0.000000,0.000000,0.000000,0.000000,0.000000
10005782,clean,35,0.000000,0.000000,0.000000,0.000000,0.000000
10005783,clean,25,0.000000,0.000000,0.000000,0.000000,0.000000
10005784,clean,26,0.000000,0.000000,0.000000,0.000000,0.000000
10005785,clean,24,0.000000,0.000000,0.000000,0.000000,0.000000
10005786,clean,25,0.000000,0.000000,0.000000,0.000000,0.000000
10005787,clean,21,0.000000,0.000000,0.000000,0.000000,0.000000
10005788,clean,29,0.000000,0.000000,0.000000,0.000000,0.000000
10005789,clean,19,0.000000,0.000000,0.000000,0.000000,0.000000
10005790,clean,29,0.000000,0.000000,0.000000,0.000000,0.000000
10005791,clean,24,0.000000,0.000000,0.000000,0.000000,0.000000
10005792,clean,30,0.000000,0.000000,0.000000,0.000000,0.000000
10005793,clean,30,0.000000,0.000000,0.000000,0.000000,0.000000
10005794,clean,26,0.000000,0.000000,0.000000,0.000000,0.000000
10005795,clean,41,0.000000,0.000000,0.000000,0.000000,0.000000
10005796,clean,23,0.000000,0.000000,0.000000,0.000000,0.000000
10005797,clean,26,0.000000,0.000000,0.000000,0.000000,0.000000
10005798,clean,29,0.000000,0.000000,0.000000,0.000000,0.000000
10005799,clean,29,0.000000,0.000000,0.000000,0.000000,0.000000
10005800,clean,28,0.000000,0.000000,0.000000,0.000000,0.000000
10005801,clean,24,0.000000,0.000000,0.000000,0.000000,0.000000
10005802,clean,19,0.000000,0.000000,0.000000,0.000000,0.000000
10005803,clean,24,0.000000,0.000000,0.000000,0.000000,0.000000
10005804,clean,29,0.000000,0.000000,0.000000,0.000000,0.000000
10005805,clean,28,0.000000,0.000000,0.000000,0.000000,0.000000
10005806,clean,24,0.000000,0.000000,0.000000,0.000000,0.000000
10005807,clean,28,0.000000,0.000000,0.000000,0.000000,0.000000
10005808,clean,29,0.000000,0.000000,0.000000,0.000000,0.000000
10005809,clean,22,0.000000,0.000000,0.000000,0.000000,0.000000
10005810,clean,30,0.000000,0.000000,0.000000,0.000000,0.000000
10005811,clean,25,0.000000,0.000000,0.000000,0.000000,0.000000
10005812,clean,34,0.000000,0.000000,0.000000,0.000000,0.000000
10005813,clean,33,0.000000,0.000000,0.000000,0.000000,0.000000
10005814,clean,31,0.000000,0.000000,0.000000,0.000000,0.000000
10005815,clean,25,0.000000,0.000000,0.000000,0.000000,0.000000
10005816,clean,25,0.000000,0.000000,0.000000,0.000000,0.000000
10005817,clean,24,0.000000,0.000000,0.000000,0.000000,0.000000
10005818,clean,29,0.000000,0.000000,0.000000,0.000000,0.000000
10005819,clean,37,0.000000,0.000000,0.000000,0.000000,0.000000
10005820,clean,33,0.000000,0.000000,0.000000,0.000000,0.000000
10005821,clean,29,0.000000,0.000000,0.000000,0.000000,0.000000
10005822,clean,22,0.000000,0.000000,0.000000,0.000000,0.000000
10005823,clean,20,0.000000,0.000000,0.000000,0.000000,0.000000
10005824,clean,32,0.000000,0.000000,0.000000,0.000000,0.000000
10005825,clean,22,0.000000,0.000000,0.000000,0.000000,0.000000
10005826,clean,29,0.000000,0.000000,0.000000,0.000000,0.000000
10005827,clean,36,0.000000,0.000000,0.000000,0.000000,0.000000
10005828,clean,25,0.000000,0.000000,0.000000,0.000000,0.000000
10005829,clean,24,0.000000,0.000000,0.000000,0.000000,0.000000
10005830,clean,23,0.000000,0.000000,0.000000,0.000000,0.000000
10005831,clean,26,0.000000,0.000000,0.000000,0.000000,0.000000
10005832,clean,24,0.000000,0.000000,0.000000,0.000000,0.000000
10005833,clean,28,0.000000,0.000000,0.000000,0.000000,0.000000
10005834,clean,21,0.000000,0.000000,0.000000,0.000000,0.000000
10005835,clean,26,0.000000,0.000000,0.000000,0.000000,0.000000
10005836,clean,28,0.000000,0.000000,0.000000,0.000000,0.000000
10005837,clean,15,0.000000,0.000000,0.000000,0.000000,0.000000
10005838,clean,29,0.000000,0.000000,0.000000,0.000000,0.000000
10005839,clean,27,0.000000,0.000000,0.000000,0.000000,0.000000
10005840,clean,15,0.000000,0.000000,0.000000,0.000000,0.000000
10005841,clean,25,0.000000,0.000000,0.000000,0.000000,0.000000
10005842,clean,23,0.000000,0.000000,0.000000,0.000000,0.000000
10005843,clean,19,0.000000,0.000000,0.000000,0.000000,0.000000
10005844,clean,20,0.000000,0.000000,0.000000,0.000000,0.000000
10005845,clean,23,0.000000,0.000000,0.000000,0.000000,0.000000
10005846,clean,22,0.000000,0.000000,0.000000,0.000000,0.000000
10005847,clean,17,0.000000,0.000000,0.000000,0.000000,0.000000
10005848,clean,11,0.000000,0.000000,0.000000,0.000000,0.000000
10005849,clean,18,0.000000,0.000000,0.000000,0.000000,0.000000
10005850,clean,22,0.000000,0.000000,0.000000,0.000000,0.000000
10005851,clean,13,0.000000,0.000000,0.000000,0.000000,0.000000
10005852,clean,18,0.000000,0.000000,0.000000,0.000000,0.000000
10005853,clean,24,0.000000,0.000000,0.000000,0.000000,0.000000
10005854,clean,12,0.000000,0.000000,0.000000,0.000000,0.000000
10005855,clean,11,0.000000,0.000000,0.000000,0.000000,0.000000
10005856,clean,8,0.000000,0.000000,0.000000,0.000000,0.000000
10005857,clean,11,0.000000,0.000000,0.000000,0.000000,0.000000
10005858,clean,11,0.000000,0.000000,0.000000,0.000000,0.000000
10005859,clean,5,0.000000,0.000000,0.000000,0.000000,0.000000
10005860,clean,7,0.000000,0.000000,0.000000,0.000000,0.000000
10005861,clean,10,0.000000,0.000000,0.000000,0.000000,0.000000
10005862,clean,17,0.000000,0.000000,0.000000,0.000000,0.000000
10005863,clean,9,0.000000,0.000000,0.000000,0.000000,0.000000
10005864,clean,7,0.000000,0.000000,0.000000,0.000000,0.000000
10005865,clean,10,0.000000,0.000000,0.000000,0.000000,0.000000
10005866,clean,10,0.000000,0.000000,0.000000,0.000000,0.000000
10005867,clean,7,0.000000,0.000000,0.000000,0.000000,0.000000
10005868,clean,7,0.000000,0.000000,0.000000,0.000000,0.000000
10005869,clean,13,0.000000,0.000000,0.000000,0.000000,0.000000
10005870,clean,9,0.000000,0.000000,0.000000,0.000000,0.000000
10005871,clean,8,0.000000,0.000000,0.000000,0.000000,0.000000
10005872,clean,3,0.000000,0.000000,0.000000,0.000000,0.000000
10005873,clean,16,0.000000,0.000000,0.000000,0.000000,0.000000
10005874,clean,12,0.000000,0.000000,0.000000,0.000000,0.000000
10005875,clean,5,0.000000,0.000000,0.000000,0.000000,0.000000
10005876,clean,11,0.000000,0.000000,0.000000,0.000000,0.000000
10005877,clean,13,0.000000,0.000000,0.000000,0.000000,0.000000
10005878,clean,15,0.000000,0.000000,0.000000,0.000000,0.000000
10005879,clean,20,0.000000,0.000000,0.000000,0.000000,0.000000
10005880,clean,13,0.000000,0.000000,0.000000,0.000000,0.000000
10005881,clean,17,0.000000,0.000000,0.000000,0.000000,0.000000
10005882,clean,16,0.000000,0.000000,0.000000,0.000000,0.000000
10005883,clean,17,0.000000,0.000000,0.000000,0.000000,0.000000
10005884,clean,15,0.000000,0.000000,0.000000,0.000000,0.000000
10005885,clean,27,0.000000,0.000000,0.000000,0.000000,0.000000
10005886,clean,31,0.000000,0.000000,0.000000,0.000000,0.000000
10005887,clean,15,0.000000,0.000000,0.000000,0.000000,0.000000
10005888,clean,23,0.000000,0.000000,0.000000,0.000000,0.000000
10005889,clean,33,0.000000,0.000000,0.000000,0.000000,0.000000
10005890,clean,29,0.000000,0.000000,0.000000,0.000000,0.000000
10005891,clean,27,0.000000,0.000000,0.000000,0.000000,0.000000
10005892,clean,29,0.000000,0.000000,0.000000,0.000000,0.000000
10005893,clean,23,0.000000,0.000000,0.000000,0.000000,0.000000
10005894,clean,31,0.000000,0.000000,0.000000,0.000000,0.000000
10005895,clean,16,0.000000,0.000000,0.000000,0.000000,0.000000
10005896,clean,26,0.000000,0.000000,0.000000,0.000000,0.000000
10005897,clean,26,0.000000,0.000000,0.000000,0.000000,0.000000
10005898,clean,43,0.000000,0.000000,0.000000,0.000000,0.000000
10005899,clean,25,0.000000,0.000000,0.000000,0.000000,0.000000
10005900,clean,50,0.000000,0.000000,0.000000,0.000000,0.000000
10005901,clean,58,0.000000,0.000000,0.000000,0.000000,0.000000
10005902,clean,44,0.000000,0.000000,0.000000,0.000000,0.000000
10005903,clean,33,0.000000,0.000000,0.000000,0.000000,0.000000
10005904,clean,52,0.000000,0.000000,0.000000,0.000000,0.000000
10005905,clean,46,0.000000,0.000000,0.000000,0.000000,0.000000
10005906,clean,51,0.000000,0.000000,0.000000,0.000000,0.000000
10005907,clean,47,0.000000,0.000000,0.000000,0.000000,0.000000
10005908,clean,46,0.000000,0.000000,0.000000,0.000000,0.000000
10005909,clean,31,0.000000,0.000000,0.000000,0.000000,0.000000
10005910,clean,44,0.000000,0.000000,0.000000,0.000000,0.000000
10005911,clean,34,0.000000,0.000000,0.000000,0.000000,0.000000
10005912,clean,34,0.000000,0.000000,0.000000,0.000000,0.000000
10005913,clean,54,0.000000,0.000000,0.000000,0.000000,0.000000
10005914,clean,42,0.000000,0.000000,0.000000,0.000000,0.000000
10005915,clean,47,0.000000,0.000000,0.000000,0.000000,0.000000
10005916,clean,34,0.000000,0.000000,0.000000,0.000000,0.000000
10005917,clean,30,0.000000,0.000000,0.000000,0.000000,0.000000
10005918,clean,32,0.000000,0.000000,0.000000,0.000000,0.000000
10005919,clean,37,0.000000,0.000000,0.000000,0.000000,0.000000
10005920,clean,24,0.000000,0.000000,0.000000,0.000000,0.000000
10005921,clean,20,0.000000,0.000000,0.000000,0.000000,0.000000
10005922,clean,23,0.000000,0.000000,0.000000,0.000000,0.000000
10005923,clean,18,0.000000,0.000000,0.000000,0.000000,0.000000
10005924,clean,33,0.000000,0.000000,0.000000,0.000000,0.000000
10005925,clean,15,0.000000,0.000000,0.000000,0.000000,0.000000
10005926,clean,18,0.000000,0.000000,0.000000,0.000000,0.000000
10005927,clean,27,0.000000,0.000000,0.000000,0.000000,0.000000
10005928,clean,19,0.000619,0.000000,0.002627,0.000000,0.011765
10005929,clean,9,0.000000,0.000000,0.000000,0.000000,0.000000
10005930,clean,9,0.000000,0.000000,0.000000,0.000000,0.000000
10005931,clean,12,0.000000,0.000000,0.000000,0.000000,0.000000
10005932,clean,23,0.000000,0.000000,0.000000,0.000000,0.000000
10005933,clean,12,0.000000,0.000000,0.000000,0.000000,0.000000
10005934,clean,20,0.000000,0.000000,0.000000,0.000000,0.000000
10005935,clean,13,0.000000,0.000000,0.000000,0.000000,0.000000
10005936,clean,20,0.000000,0.000000,0.000000,0.000000,0.000000
10005937,clean,18,0.000000,0.000000,0.000000,0.000000,0.000000
10005938,clean,13,0.000000,0.000000,0.000000,0.000000,0.000000
10005939,clean,32,0.000000,0.000000,0.000000,0.000000,0.000000
10005940,clean,14,0.000000,0.000000,0.000000,0.000000,0.000000
10005941,clean,21,0.000000,0.000000,0.000000,0.000000,0.000000
10005942,clean,26,0.000000,0.000000,0.000000,0.000000,0.000000
10005943,clean,38,0.000000,0.000000,0.000000,0.000000,0.000000
10005944,clean,23,0.000000,0.000000,0.000000,0.000000,0.000000
10005945,clean,32,0.000000,0.000000,0.000000,0.000000,0.000000
10005946,clean,29,0.000000,0.000000,0.000000,0.000000,0.000000
10005947,clean,35,0.000000,0.000000,0.000000,0.000000,0.000000
10005948,clean,36,0.000000,0.000000,0.000000,0.000000,0.000000
10005949,clean,28,0.000000,0.000000,0.000000,0.000000,0.000000
10005950,clean,32,0.000000,0.000000,0.000000,0.000000,0.000000
10005951,clean,29,0.000000,0.000000,0.000000,0.000000,0.000000
10005952,clean,33,0.000000,0.000000,0.000000,0.000000,0.000000
10005953,clean,32,0.000000,0.000000,0.000000,0.000000,0.000000
10005954,clean,39,0.000000,0.000000,0.000000,0.000000,0.000000
10005955,clean,27,0.000000,0.000000,0.000000,0.000000,0.000000
10005956,clean,27,0.000000,0.000000,0.000000,0.000000,0.000000
10005957,clean,34,0.000000,0.000000,0.000000,0.000000,0.000000
10005958,clean,35,0.000000,0.000000,0.000000,0.000000,0.000000
10005959,clean,36,0.000000,0.000000,0.000000,0.000000,0.000000
10005960,clean,25,0.000000,0.000000,0.000000,0.000000,0.000000
10005961,clean,43,0.000000,0.000000,0.000000,0.000000,0.000000
10005962,clean,43,0.000000,0.000000,0.000000,0.000000,0.000000
10005963,clean,32,0.000000,0.000000,0.000000,0.000000,0.000000
10005964,clean,31,0.000000,0.000000,0.000000,0.000000,0.000000
10005965,clean,37,0.000000,0.000000,0.000000,0.000000,0.000000
10005966,clean,34,0.000000,0.000000,0.000000,0.000000,0.000000
10005967,clean,37,0.000000,0.000000,0.000000,0.000000,0.000000
10005968,clean,40,0.000000,0.000000,0.000000,0.000000,0.000000
10005969,clean,35,0.000000,0.000000,0.000000,0.000000,0.000000
10005970,clean,34,0.000000,0.000000,0.000000,0.000000,0.000000
10005971,clean,24,0.000000,0.000000,0.000000,0.000000,0.000000
10005972,clean,27,0.000000,0.000000,0.000000,0.000000,0.000000
10005973,clean,43,0.000000,0.000000,0.000000,0.000000,0.000000
10005974,clean,38,0.000000,0.000000,0.000000,0.000000,0.000000
10005975,clean,43,0.000000,0.000000,0.000000,0.000000,0.000000
10005976,clean,44,0.000000,0.000000,0.000000,0.000000,0.000000
10005977,clean,29,0.000000,0.000000,0.000000,0.000000,0.000000
10005978,clean,40,0.000000,0.000000,0.000000,0.000000,0.000000
10005979,clean,37,0.000000,0.000000,0.000000,0.000000,0.000000
10005980,clean,37,0.000000,0.000000,0.000000,0.000000,0.000000
10005981,clean,32,0.000000,0.000000,0.000000,0.000000,0.000000
10005982,clean,28,0.000000,0.000000,0.000000,0.000000,0.000000
10005983,clean,29,0.000000,0.000000,0.000000,0.000000,0.000000
10005984,clean,36,0.000000,0.000000,0.000000,0.000000,0.000000
10005985,clean,26,0.000000,0.000000,0.000000,0.000000,0.000000
10005986,clean,41,0.000000,0.000000,0.000000,0.000000,0.000000
10005987,clean,32,0.000000,0.000000,0.000000,0.000000,0.000000
10005988,clean,24,0.000000,0.000000,0.000000,0.000000,0.000000
10005989,clean,42,0.000000,0.000000,0.000000,0.000000,0.000000
10005990,clean,33,0.000000,0.000000,0.000000,0.000000,0.000000
10005991,clean,27,0.000000,0.000000,0.000000,0.000000,0.000000
10005992,clean,30,0.000000,0.000000,0.000000,0.000000,0.000000
10005993,clean,27,0.000000,0.000000,0.000000,0.000000,0.000000
10005994,clean,32,0.000000,0.000000,0.000000,0.000000,0.000000
10005995,clean,34,0.000000,0.000000,0.000000,0.000000,0.000000
10005996,clean,30,0.000000,0.000000,0.000000,0.000000,0.000000
10005997,clean,28,0.000000,0.000000,0.000000,0.000000,0.000000
10005998,clean,21,0.000000,0.000000,0.000000,0.000000,0.000000
10005999,clean,36,0.000000,0.000000,0.000000,0.000000,0.000000
10006000,clean,25,0.000000,0.000000,0.000000,0.000000,0.000000
10006001,clean,40,0.000000,0.000000,0.000000,0.000000,0.000000
10006002,clean,28,0.000000,0.000000,0.000000,0.000000,0.000000
10006003,clean,45,0.000000,0.000000,0.000000,0.000000,0.000000
10006004,clean,20,0.000000,0.000000,0.000000,0.000000,0.000000
10006005,clean,44,0.000000,0.000000,0.000000,0.000000,0.000000
10006006,clean,41,0.000000,0.000000,0.000000,0.000000,0.000000
10006007,clean,48,0.000000,0.000000,0.000000,0.000000,0.000000
10006008,clean,35,0.000000,0.000000,0.000000,0.000000,0.000000
10006009,clean,32,0.000000,0.000000,0.000000,0.000000,0.000000
10006010,clean,33,0.000000,0.000000,0.000000,0.000000,0.000000
10006011,clean,25,0.000000,0.000000,0.000000,0.000000,0.000000
10006012,clean,34,0.000000,0.000000,0.000000,0.000000,0.000000
10006013,clean,25,0.000000,0.000000,0.000000,0.000000,0.000000
10006014,clean,30,0.000000,0.000000,0.000000,0.000000,0.000000
10006015,clean,33,0.000000,0.000000,0.000000,0.000000,0.000000
10006016,clean,28,0.000000,0.000000,0.000000,0.000000,0.000000
10006017,clean,25,0.000000,0.000000,0.000000,0.000000,0.000000
10006018,clean,34,0.000000,0.000000,0.000000,0.000000,0.000000
10006019,clean,21,0.000000,0.000000,0.000000,0.000000,0.000000
10006020,clean,26,0.000000,0.000000,0.000000,0.000000,0.000000
10006021,clean,39,0.000000,0.000000,0.000000,0.000000,0.000000
10006022,clean,37,0.000000,0.000000,0.000000,0.000000,0.000000
10006023,clean,25,0.000000,0.000000,0.000000,0.000000,0.000000
10006024,clean,30,0.013856,0.000000,0.074618,0.000000,0.415686
10006025,clean,35,0.000000,0.000000,0.000000,0.000000,0.000000
10006026,clean,24,0.000000,0.000000,0.000000,0.000000,0.000000
10006027,clean,28,0.000000,0.000000,0.000000,0.000000,0.000000
10006028,clean,39,0.000000,0.000000,0.000000,0.000000,0.000000
10006029,clean,30,0.000000,0.000000,0.000000,0.000000,0.000000
10006030,clean,34,0.000000,0.000000,0.000000,0.000000,0.000000
10006031,clean,24,0.000000,0.000000,0.000000,0.000000,0.000000
10006032,clean,1591,0.004360,0.000000,0.012512,0.000000,0.078431
10006033,clean,1613,0.004442,0.000000,0.012726,0.000000,0.078431
10006034,clean,1573,0.004600,0.000000,0.013133,0.000000,0.086275
10006035,clean,1577,0.004521,0.000000,0.013027,0.000000,0.086275
10006036,clean,1591,0.004447,0.000000,0.012777,0.000000,0.078431
10006037,clean,1595,0.004445,0.000000,0.012826,0.000000,0.078431
10006038,clean,1604,0.004386,0.000000,0.012774,0.000000,0.082353
10006039,clean,1584,0.004414,0.000000,0.012641,0.000000,0.078431
10006040,clean,1612,0.004408,0.000000,0.012718,0.000000,0.082353
10006041,clean,1607,0.004415,0.000000,0.012821,0.000000,0.082353
10006042,clean,1597,0.004472,0.000000,0.012836,0.000000,0.078431
10006043,clean,1620,0.004420,0.000000,0.012775,0.000000,0.082353
10006044,clean,1594,0.004487,0.000000,0.012834,0.000000,0.078431
10006045,clean,1583,0.004553,0.000000,0.013092,0.000000,0.078431
10006046,clean,1598,0.004562,0.000000,0.013210,0.000000,0.082353
10006047,clean,1616,0.004460,0.000000,0.012745,0.000000,0.074510
10006048,clean,1627,0.004389,0.000000,0.012705,0.000000,0.078431
10006049,clean,1594,0.004502,0.000000,0.012939,0.000000,0.078431
10006050,clean,1576,0.004467,0.000000,0.012607,0.000000,0.070588
10006051,clean,1631,0.004417,0.000000,0.012770,0.000000,0.078431
10006052,clean,1593,0.004421,0.000000,0.012653,0.000000,0.078431
10006053,clean,1618,0.004426,0.000000,0.012653,0.000000,0.078431
10006054,clean,1579,0.004537,0.000000,0.012785,0.000000,0.078431
10006055,clean,1611,0.004423,0.000000,0.012664,0.000000,0.078431
10006056,clean,1612,0.004474,0.000000,0.013074,0.000000,0.078431
10006057,clean,1576,0.004608,0.000000,0.013251,0.000000,0.078431
10006058,clean,1585,0.004550,0.000000,0.012961,0.000000,0.082353
10006059,clean,1592,0.004542,0.000000,0.013061,0.000000,0.078431
10006060,clean,1589,0.004484,0.000000,0.012897,0.000000,0.086275
10006061,clean,1589,0.004514,0.000000,0.013005,0.000000,0.082353
10006062,clean,1609,0.004382,0.000000,0.012679,0.000000,0.086275
10006063,clean,1571,0.004493,0.000000,0.012776,0.000000,0.078431
10006064,clean,1615,0.004482,0.000000,0.012848,0.000000,0.082353
10006065,clean,1613,0.004447,0.000000,0.012872,0.000000,0.086275
10006066,clean,1593,0.004596,0.000000,0.013200,0.000000,0.082353
10006067,clean,1589,0.004610,0.000000,0.013352,0.000000,0.082353
10006068,clean,1626,0.004423,0.000000,0.012779,0.000000,0.082353
10006069,clean,1602,0.004536,0.000000,0.013086,0.000000,0.074510
10006070,clean,1618,0.004457,0.000000,0.012957,0.000000,0.078431
10006071,clean,1609,0.004507,0.000000,0.012960,0.000000,0.078431
10006072,clean,1610,0.004387,0.000000,0.012723,0.000000,0.082353
10006073,clean,1618,0.004360,0.000000,0.012657,0.000000,0.082353
10006074,clean,1584,0.004469,0.000000,0.012902,0.000000,0.082353
10006075,clean,1585,0.004478,0.000000,0.013021,0.000000,0.074510
10006076,clean,1578,0.004543,0.000000,0.013213,0.000000,0.090196
10006077,clean,1583,0.004494,0.000000,0.012711,0.000000,0.078431
10006078,clean,1594,0.004527,0.000000,0.013136,0.000000,0.082353
10006079,clean,1581,0.004549,0.000000,0.013148,0.000000,0.078431
10006080,clean,1605,0.004420,0.000000,0.012809,0.000000,0.074510
10006081,clean,1608,0.004485,0.000000,0.013011,0.000000,0.082353
10006082,clean,1609,0.004519,0.000000,0.013084,0.000000,0.082353
10006083,clean,1611,0.004430,0.000000,0.012701,0.000000,0.078431
10006084,clean,1597,0.004484,0.000000,0.012915,0.000000,0.074510
10006085,clean,1624,0.004383,0.000000,0.012637,0.000000,0.082353
10006086,clean,1599,0.004518,0.000000,0.012899,0.000000,0.074510
10006087,clean,1617,0.004375,0.000000,0.012618,0.000000,0.074510
10006088,clean,1603,0.004509,0.000000,0.012916,0.000000,0.082353
10006089,clean,1609,0.004507,0.000000,0.013017,0.000000,0.082353
10006090,clean,1563,0.004536,0.000000,0.013074,0.000000,0.086275
10006091,clean,1576,0.004474,0.000000,0.012848,0.000000,0.078431
10006092,clean,1586,0.004488,0.000000,0.012709,0.000000,0.078431
10006093,clean,1614,0.004410,0.000000,0.012820,0.000000,0.074510
10006094,clean,1604,0.004503,0.000000,0.013101,0.000000,0.094118
10006095,clean,1579,0.004461,0.000000,0.012811,0.000000,0.074510
10006096,clean,1600,0.004392,0.000000,0.012504,0.000000,0.074510
10006097,clean,1603,0.004482,0.000000,0.012806,0.000000,0.078431
10006098,clean,1596,0.004514,0.000000,0.012878,0.000000,0.074510
10006099,clean,1605,0.004491,0.000000,0.013014,0.000000,0.082353
10006100,clean,1594,0.004446,0.000000,0.012684,0.000000,0.074510
10006101,clean,1565,0.004573,0.000000,0.012949,0.000000,0.082353
10006102,clean,1575,0.004561,0.000000,0.013089,0.000000,0.082353
10006103,clean,1595,0.004490,0.000000,0.012909,0.000000,0.074510
10006104,clean,1602,0.004450,0.000000,0.012677,0.000000,0.074510
10006105,clean,1588,0.004457,0.000000,0.012751,0.000000,0.074510
10006106,clean,1592,0.004528,0.000000,0.012933,0.000000,0.078431
10006107,clean,1586,0.004537,0.000000,0.012954,0.000000,0.078431
10006108,clean,1620,0.004469,0.000000,0.013061,0.000000,0.078431
10006109,clean,1605,0.004493,0.000000,0.012910,0.000000,0.082353
10006110,clean,1612,0.004488,0.000000,0.012740,0.000000,0.082353
10006111,clean,1608,0.004448,0.000000,0.012774,0.000000,0.078431
10006112,clean,1606,0.004473,0.000000,0.012858,0.000000,0.086275
10006113,clean,1599,0.004451,0.000000,0.012818,0.000000,0.086275
10006114,clean,1597,0.004474,0.000000,0.012851,0.000000,0.074510
10006115,clean,1609,0.004448,0.000000,0.012888,0.000000,0.086275
10006116,clean,1613,0.004435,0.000000,0.012925,0.000000,0.082353
10006117,clean,1639,0.004352,0.000000,0.012615,0.000000,0.082353
10006118,clean,1625,0.004370,0.000000,0.012694,0.000000,0.078431
10006119,clean,1608,0.004419,0.000000,0.012748,0.000000,0.074510
10006120,clean,1586,0.004409,0.000000,0.012687,0.000000,0.074510
10006121,clean,1586,0.004421,0.000000,0.012717,0.000000,0.078431
10006122,clean,1594,0.004399,0.000000,0.012826,0.000000,0.086275
10006123,clean,1612,0.004374,0.000000,0.012634,0.000000,0.078431
10006124,clean,1623,0.004390,0.000000,0.012801,0.000000,0.082353
10006125,clean,1582,0.004521,0.000000,0.013007,0.000000,0.078431
10006126,clean,1588,0.004532,0.000000,0.012950,0.000000,0.082353
10006127,clean,1579,0.004555,0.000000,0.013022,0.000000,0.086275
10006128,clean,1611,0.004530,0.000000,0.013250,0.000000,0.086275
10006129,clean,1606,0.004498,0.000000,0.013025,0.000000,0.082353
10006130,clean,1574,0.004520,0.000000,0.012804,0.000000,0.082353
10006131,clean,1601,0.004431,0.000000,0.012870,0.000000,0.078431
10006132,clean,1593,0.004441,0.000000,0.012578,0.000000,0.070588
10006133,clean,1588,0.004425,0.000000,0.012695,0.000000,0.074510
10006134,clean,1613,0.004349,0.000000,0.012680,0.000000,0.078431
10006135,clean,1590,0.004499,0.000000,0.012920,0.000000,0.082353
